id,test_num,name,components,precipitated_out,water_weight,cv_diff,avg_cv_diff,avg_highV,highV,avg_lowV,lowV,avg_cv_diff_rev,cv_diff_rev,avg_highV_rev,highV_rev,avg_lowV_rev,lowV_rev,ignore_first,cv_date_uploaded,temp(C),electrode_used,paths,valid_flag,cv_error,avg_conductivity,conductivity,geis_date_uploaded,geis_error
6866c33384b37ccaaabd0464,"{'components': {'FSI': 9.14, 'AC': 2.65}, 'precipitated_out': False, 'water_weight': 2.63712432623805}",2.65_9.14_0_0_0_0,"{'FSI': 9.14, 'AC': 2.65}",False,2.63712432623805,"[2.5352773, 2.1429935, 2.3231379]",2.2330657,1.2463370500000002,"[1.3712413, 1.2601519, 1.2325222]",-0.9867286500000001,"[-1.164036, -0.8828416, -1.0906157]",2.77079235,"[2.858069, 2.7557888999999998, 2.7857958]",1.62868875,"[1.6336918, 1.6204939, 1.6368836]",-1.1421036,"[-1.2243772, -1.135295, -1.1489122]",True,2025-04-17 10:51:28,23.25,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_9p14m_AC_2p65m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_9p14m_AC_2p65m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_9p14m_AC_2p65m_geis2.csv']",True,0.18014439999999965,0.04840128507806139,"[0.06981699157320688, 0.04855072554449113, 0.04825184461163166]",2025-04-16 19:45:50,-0.0002988809328594716
6866c33484b37ccaaabd0465,"{'components': {'TFSI': 4.7, 'FSI': 8.47, 'ClO4': 0.27}, 'precipitated_out': False, 'water_weight': 2.0328510688558397}",0_8.47_0.27_0_0_4.7,"{'TFSI': 4.7, 'FSI': 8.47, 'ClO4': 0.27}",False,2.0328510688558397,"[2.6013777, 2.6433666999999996, 2.6573835]",2.6503750999999998,1.54680405,"[1.5092956, 1.5479089, 1.5456992]",-1.10357105,"[-1.0920821, -1.0954578, -1.1116843]",2.83884665,"[2.7938958, 2.8319603, 2.845733]",1.6829729,"[1.6475182, 1.684173, 1.6817728]",-1.15587375,"[-1.1463776, -1.1477873, -1.1639602]",True,2025-03-20 11:49:44,23.56,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_4p70m_FSI_8p47m_ClO4_0p27m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_4p70m_FSI_8p47m_ClO4_0p27m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_4p70m_FSI_8p47m_ClO4_0p27m_geis2.csv']",True,0.014016800000000273,0.042586877026350244,"[0.0548516966602304, 0.04039056837990322, 0.044783185672797265]",2025-03-20 11:13:23,0.004392617292894044
6866c33484b37ccaaabd0466,"{'components': {'FSI': 9.59, 'NO3': 1.6}, 'precipitated_out': False, 'water_weight': 2.637253398854117}",0_9.59_0_0_1.6_0,"{'FSI': 9.59, 'NO3': 1.6}",False,2.637253398854117,"[2.6093611, 2.6533865, 2.6613883]",2.6573874,1.56846425,"[1.5589602, 1.5755699, 1.5613586]",-1.08892315,"[-1.0504009, -1.0778166, -1.1000297]",2.8609037,"[2.8118545, 2.8579106000000003, 2.8638968]",1.72068745,"[1.7111917, 1.7277952, 1.7135797]",-1.14021625,"[-1.1006628, -1.1301154, -1.1503171]",True,2025-04-02 11:13:21,23.68,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_9p59m_NO3_1p6m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_9p59m_NO3_1p6m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_9p59m_NO3_1p6m_geis2.csv']",True,0.00800180000000017,0.08313500418641528,"[0.08759171551508432, 0.08103420743963749, 0.08523580093319306]",2025-04-01 22:10:27,0.004201593493555575
6866c33484b37ccaaabd0467,"{'components': {'NO3': 1.0}, 'precipitated_out': False, 'water_weight': 4.868025923310825}",0_0_0_0_1.0_0,{'NO3': 1.0},False,4.868025923310825,"[2.3071341, 2.2990919, 2.2949291]",2.2970105,1.26113755,"[1.276942, 1.2657282, 1.2565469]",-1.03587295,"[-1.0301921, -1.0333637, -1.0383822]",2.45762125,"[2.4577188999999997, 2.4577188000000003, 2.4575237]",1.3774828000000001,"[1.3832897, 1.3800752, 1.3748904]",-1.08013845,"[-1.0744292, -1.0776436, -1.0826333]",True,2025-06-12 16:00:38,23.68,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_1p00m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_1p00m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_1p00m_geis2.csv']",True,-0.004162800000000022,0.05960825545943002,"[0.06076275712408041, 0.062454003318579226, 0.056762507600280815]",2025-06-12 15:54:34,-0.005691495718298412
6866c33484b37ccaaabd0468,"{'components': {'TFSI': 0.63, 'NO3': 5.1}, 'precipitated_out': False, 'water_weight': 4.060475007882134}",0_0_0_0_5.1_0.63,"{'TFSI': 0.63, 'NO3': 5.1}",False,4.060475007882134,"[2.443212, 2.4793241000000004, 2.4792858]",2.4793049500000004,1.4468581500000002,"[1.4382333, 1.4526863, 1.44103]",-1.0324468,"[-1.0049787, -1.0266378, -1.0382558]",2.6759190999999998,"[2.6439336, 2.6759302, 2.6759079999999997]",1.5942219,"[1.5906318, 1.6010299, 1.5874139]",-1.0816971999999998,"[-1.0533018, -1.0749003, -1.0884941]",True,2025-02-03 19:18:38,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p63m_NO3_5p1m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p63m_NO3_5p1m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p63m_NO3_5p1m_geis2.csv']",True,-3.83000000003797e-05,0.1223028112382992,"[0.12338846216919772, 0.12533707871241997, 0.11926854376417842]",2025-02-17 10:51:55,-0.006068534948241555
6866c33584b37ccaaabd0469,"{'components': {'SO4': 2.0}, 'precipitated_out': False, 'water_weight': 4.415983171488229}",0_0_0_2.0_0_0,{'SO4': 2.0},False,4.415983171488229,"[2.3391598, 2.3311181, 2.4171875]",2.3741528,1.30735535,"[1.2841767, 1.2777394, 1.3369713]",-1.06679745,"[-1.0549831, -1.0533787, -1.0802162]",2.5366947499999997,"[2.509767, 2.4957366, 2.5776529]",1.42361095,"[1.4064935, 1.3940849, 1.453137]",-1.1130838,"[-1.1032735, -1.1016517, -1.1245159]",True,2025-06-16 20:59:47,23.56,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_2p00m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_2p00m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_2p00m_geis2.csv']",True,0.08606939999999996,0.07989107890352451,"[0.06765308183202359, 0.0864364691235654, 0.07334568868348362]",2025-06-16 20:53:22,-0.013090780440081773
6866c33584b37ccaaabd046a,"{'components': {'NO3': 1.4, 'ClO4': 2.0, 'AC': 2.1}, 'precipitated_out': False, 'water_weight': 4.193078349782683}",2.1_0_2.0_0_1.4_0,"{'NO3': 1.4, 'ClO4': 2.0, 'AC': 2.1}",False,4.193078349782683,"[2.1570378, 2.1770614999999998, 2.1790421]",2.1780518,1.1450151000000002,"[1.1057838, 1.1450138, 1.1450164]",-1.0330366999999998,"[-1.051254, -1.0320477, -1.0340257]",2.4706733,"[2.4237264, 2.4695727, 2.4717739]",1.37335995,"[1.3142058, 1.3732654, 1.3734545]",-1.09731335,"[-1.1095206, -1.0963073, -1.0983194]",True,2025-03-25 11:18:26,23.87,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_1p4m_ClO4_2m_AC_2p1m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_1p4m_ClO4_2m_AC_2p1m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_1p4m_ClO4_2m_AC_2p1m_geis2.csv']",True,0.001980600000000443,0.08533800377824546,"[0.0859030828019429, 0.07445534539762332, 0.0962206621588676]",2025-03-24 13:05:23,0.021765316761244283
6866c33584b37ccaaabd046b,"{'components': {'AC': 4.0}, 'precipitated_out': False, 'water_weight': 4.440505209364047}",4.0_0_0_0_0_0,{'AC': 4.0},False,4.440505209364047,"[2.1469842999999997, 2.1670019, 2.1569757000000003]",2.1619888,1.12939185,"[1.1115948, 1.1318092, 1.1269745]",-1.03259695,"[-1.0353895, -1.0351927, -1.0300012]",2.4056961500000003,"[2.3676938, 2.4116872000000003, 2.3997051000000003]",1.3118191000000001,"[1.2779914, 1.3162202, 1.307418]",-1.0938770500000001,"[-1.0897024, -1.095467, -1.0922871]",True,2025-02-20 15:10:52,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_4m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_4m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_4m_geis2.csv']",True,-0.010026199999999541,0.03685756556853777,"[0.0378559410309239, 0.03659920743767333, 0.03711592369940221]",2025-02-19 02:26:07,0.000516716261728882
6866c33684b37ccaaabd046c,"{'components': {'ClO4': 0.85}, 'precipitated_out': False, 'water_weight': 4.819074651885776}",0_0_0.85_0_0_0,{'ClO4': 0.85},False,4.819074651885776,"[2.3010726, 2.2808867, 2.2851163]",2.2830015,1.2609111,"[1.2963196, 1.2608994, 1.2609228]",-1.0220904,"[-1.004753, -1.0199873, -1.0241935]",2.4105122999999997,"[2.435705, 2.4094959, 2.4115287]",1.3462452,"[1.3866487, 1.3472303, 1.3452601]",-1.0642671,"[-1.0490563, -1.0622656, -1.0662686]",True,2025-01-30 15:21:14,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_0p85m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_0p85m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_0p85m_geis2.csv']",True,0.0042295999999999445,0.03284086316521455,"[0.0335728162524838, 0.03285640337141137, 0.03282532295901773]",2025-02-17 10:51:54,-3.108041239364284e-05
6866c33684b37ccaaabd046d,"{'components': {'TFSI': 10.45, 'NO3': 0.61, 'AC': 4.87}, 'precipitated_out': False, 'water_weight': 1.8419258394608649}",4.87_0_0_0_0.61_10.45,"{'TFSI': 10.45, 'NO3': 0.61, 'AC': 4.87}",False,1.8419258394608649,"[2.4551934, 2.6213303000000003, 2.6533929]",2.6373616,1.424432,"[1.2669216, 1.4266342, 1.4222298]",-1.2129296,"[-1.1882718, -1.1946961, -1.2311631]",3.1079895,"[3.0860651, 3.0918659, 3.1241130999999998]",1.8577957999999999,"[1.847491, 1.8568572, 1.8587344]",-1.2501937,"[-1.2385741, -1.2350087, -1.2653787]",True,2025-04-02 11:13:21,23.56,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_10p45m_NO3_0p61m_AC_4p87m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_10p45m_NO3_0p61m_AC_4p87m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_10p45m_NO3_0p61m_AC_4p87m_geis2.csv']",True,0.03206259999999972,0.012117545271249693,"[0.013440153929467423, 0.012138174767447397, 0.01209691577505199]",2025-04-01 19:48:40,-4.1258992395407784e-05
6866c33684b37ccaaabd046e,"{'components': {'TFSI': 2.45, 'NO3': 1.34, 'ClO4': 0.34, 'SO4': 0.33, 'AC': 1.35}, 'precipitated_out': False, 'water_weight': 3.383351584437991}",1.35_0_0.34_0.33_1.34_2.45,"{'TFSI': 2.45, 'NO3': 1.34, 'ClO4': 0.34, 'SO4': 0.33, 'AC': 1.35}",False,3.383351584437991,"[2.2290785, 2.2811130000000004, 2.2590611000000003]",2.2700870500000003,1.2146565,"[1.1846647, 1.2284744, 1.2008386]",-1.05543055,"[-1.0444138, -1.0526386, -1.0582225]",2.5357960000000004,"[2.5137964999999998, 2.5377967000000003, 2.5337953]",1.4280873,"[1.4170958, 1.4328814, 1.4232932]",-1.1077086999999999,"[-1.0967007, -1.1049153, -1.1105021]",True,2025-03-12 22:17:16,22.75,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_2p45m_NO3_1p34m_ClO4_0p34m_SO4_0p33m_AC_1p35m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_2p45m_NO3_1p34m_ClO4_0p34m_SO4_0p33m_AC_1p35m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_2p45m_NO3_1p34m_ClO4_0p34m_SO4_0p33m_AC_1p35m_geis2.csv']",True,-0.022051900000000124,0.05419026272822894,"[0.05765613520843545, 0.054442652508256285, 0.053937872948201585]",2025-03-12 20:37:22,-0.0005047795600547009
6866c33784b37ccaaabd046f,"{'components': {'TFSI': 10.46, 'NO3': 2.15, 'AC': 0.69}, 'precipitated_out': False, 'water_weight': 1.9039565878431657}",0.69_0_0_0_2.15_10.46,"{'TFSI': 10.46, 'NO3': 2.15, 'AC': 0.69}",False,1.9039565878431657,"[2.4832055, 2.6331729, 2.6473272999999997]",2.6402501,1.53044075,"[1.4086062, 1.526747, 1.5341345]",-1.10980935,"[-1.0745993, -1.1064259, -1.1131928]",2.9418106,"[2.8319124, 2.9378086999999997, 2.9458125]",1.7816821,"[1.7050102, 1.7810751, 1.7822891]",-1.1601285,"[-1.1269022, -1.1567336, -1.1635234]",True,2025-05-16 16:12:57,21.81,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_10p46m_NO3_2p15m_AC_0p69m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_10p46m_NO3_2p15m_AC_0p69m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_10p46m_NO3_2p15m_AC_0p69m_geis2.csv']",True,0.01415439999999979,0.025436693088860714,"[0.03078604745340852, 0.026033630643154976, 0.024839755534566448]",2025-05-07 18:11:04,-0.0011938751085885276
6866c33784b37ccaaabd0470,"{'components': {'FSI': 7.07, 'AC': 4.65}, 'precipitated_out': False, 'water_weight': 2.8169267061974685}",4.65_7.07_0_0_0_0,"{'FSI': 7.07, 'AC': 4.65}",False,2.8169267061974685,"[1.9688356999999999, 2.2510632, 2.0849508]",2.1680070000000002,1.18000365,"[1.1320407, 1.1796912, 1.1803161]",-0.9880033500000001,"[-0.836795, -1.071372, -0.9046347]",2.7477892500000003,"[2.447721, 2.7397955, 2.755783]",1.5924667000000001,"[1.3184391, 1.5860584, 1.598875]",-1.1553225500000002,"[-1.1292819, -1.1537371, -1.156908]",True,2025-04-17 10:51:28,23.06,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_7p07m_AC_4p65m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_7p07m_AC_4p65m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_7p07m_AC_4p65m_geis2.csv']",True,-0.16611239999999983,0.03875450090104114,"[0.05201319349633769, 0.038950555853979794, 0.03855844594810249]",2025-04-16 18:31:11,-0.0003921099058773053
6866c33784b37ccaaabd0471,"{'components': {'TFSI': 2.0}, 'precipitated_out': False, 'water_weight': 3.859158680335664}",0_0_0_0_0_2.0,{'TFSI': 2.0},False,3.859158680335664,"[2.3431262, 2.3471263, 2.3471279000000003]",2.3471271000000002,1.2878994000000001,"[1.2862045, 1.2889944, 1.2868044]",-1.0592277,"[-1.0569217, -1.0581319, -1.0603235]",2.4817265500000003,"[2.4817005, 2.4817198, 2.4817333]",1.3782166999999999,"[1.3805255, 1.3793072, 1.3771262]",-1.10350985,"[-1.101175, -1.1024126, -1.1046071]",True,2025-06-18 21:42:15,22.93,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_2p0m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_2p0m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_2p0m_geis2.csv']",True,1.600000000046009e-06,0.041348056641091396,"[0.042628000621386, 0.042708414213478416, 0.039987699068704384]",2025-06-23 16:20:16,-0.0027207151447740316
6866c33884b37ccaaabd0472,"{'components': {'ClO4': 1.0}, 'precipitated_out': False, 'water_weight': 4.788497221529918}",0_0_1.0_0_0_0,{'ClO4': 1.0},False,4.788497221529918,"[2.4231929, 2.2770466000000003, 2.2670429]",2.27204475,1.2197978,"[1.3550276, 1.2246987, 1.2148969]",-1.05224695,"[-1.0681653, -1.0523479, -1.052146]",2.39463645,"[2.5898225000000004, 2.3976504, 2.3916225000000004]",1.3001170000000002,"[1.4713609, 1.3050177, 1.2952163]",-1.09451945,"[-1.1184616, -1.0926327, -1.0964062]",True,2025-06-12 23:37:18,23.0,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_1p00m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_1p00m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_1p00m_geis2.csv']",True,-0.010003700000000393,0.05851611359385246,"[0.062377570543460326, 0.05853319317961941, 0.058499034008085524]",2025-06-12 23:31:18,-3.4159171533883204e-05
6866c33884b37ccaaabd0473,"{'components': {'TFSI': 0.1}, 'precipitated_out': False, 'water_weight': 4.927171677758303}",0_0_0_0_0_0.1,{'TFSI': 0.1},False,4.927171677758303,"[2.3288972, 2.3050338999999997, 2.3068809999999997]",2.3059574499999997,1.23849835,"[1.2581302, 1.2350881, 1.2419086]",-1.0674591,"[-1.070767, -1.0699458, -1.0649724]",2.41656575,"[2.4535150999999997, 2.4156743, 2.4174572]",1.3098356,"[1.3304368, 1.3074436, 1.3122276]",-1.10673015,"[-1.1230783, -1.1082307, -1.1052296]",True,2025-06-18 18:01:36,23.5,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p1m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p1m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\TFSI_0p1m_geis2.csv']",True,0.0018470999999999904,0.003979998305211339,"[0.003900523020210783, 0.004010507926849731, 0.0039494886835729475]",2025-06-18 17:55:33,-6.10192432767831e-05
6866c33884b37ccaaabd0474,"{'components': {'NO3': 2.94, 'ClO4': 3.57, 'AC': 0.98}, 'precipitated_out': False, 'water_weight': 3.9424182384733006}",0.98_0_3.57_0_2.94_0,"{'NO3': 2.94, 'ClO4': 3.57, 'AC': 0.98}",False,3.9424182384733006,"[2.287167, 2.293146, 2.2970992]",2.2951226,1.24189595,"[1.2719477, 1.2467173, 1.2370746]",-1.05322665,"[-1.0152193, -1.0464287, -1.0600246]",2.6498853999999996,"[2.6098679000000002, 2.6458877, 2.6538831]",1.54237955,"[1.5403726, 1.5451764, 1.5395827]",-1.10750585,"[-1.0694953, -1.1007113, -1.1143004]",True,2025-03-07 17:17:28,22.56,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_2p94m_ClO4_3p57m_AC_0p98m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_2p94m_ClO4_3p57m_AC_0p98m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_2p94m_ClO4_3p57m_AC_0p98m_geis2.csv']",True,0.003953199999999768,0.13633993882678325,"[0.1521438942824983, 0.13543331615003495, 0.1372465615035315]",2025-03-07 17:10:49,0.0018132453534965565
6866c33984b37ccaaabd0475,"{'components': {'FSI': 0.36}, 'precipitated_out': False, 'water_weight': 4.844945239139513}",0_0.36_0_0_0_0,{'FSI': 0.36},False,4.844945239139513,"[2.2771073, 2.2931422, 2.2931597]",2.2931509500000002,1.26660515,"[1.2529093, 1.2668936, 1.2663167]",-1.0265458,"[-1.024198, -1.0262486, -1.026843]",2.4147123,"[2.4094656, 2.4157339, 2.4136907]",1.34593345,"[1.3429986, 1.3472592, 1.3446077]",-1.0687788500000002,"[-1.066467, -1.0684747, -1.069083]",True,2025-01-31 11:03:12,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_0p36m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_0p36m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\FSI_0p36m_geis2.csv']",True,1.749999999978158e-05,0.016255555830298044,"[0.01612930062132255, 0.01630702757966893, 0.016204084080927154]",2025-02-17 10:51:56,-0.00010294349874177475
6866c33984b37ccaaabd0476,"{'components': {'AC': 1.0}, 'precipitated_out': False, 'water_weight': 4.8473120886958485}",1.0_0_0_0_0_0,{'AC': 1.0},False,4.8473120886958485,"[2.1489506, 2.1589271, 2.1569640000000003]",2.15794555,1.1492522,"[1.1268165, 1.1474302, 1.1510742]",-1.0086933500000002,"[-1.0221341, -1.0114969, -1.0058898]",2.32060485,"[2.3075831, 2.3235873, 2.3176224000000003]",1.26360085,"[1.2371687, 1.263791, 1.2634107]",-1.057004,"[-1.0704144, -1.0597963, -1.0542117]",True,2025-06-12 19:40:27,23.25,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_1p00m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_1p00m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\AC_1p00m_geis2.csv']",True,-0.0019630999999997734,0.03099535176587323,"[0.03192174076758811, 0.03164229385685353, 0.030348409674892933]",2025-06-12 19:34:29,-0.0012938841819605945
6866c33984b37ccaaabd0477,"{'components': {'ClO4': 0.1}, 'precipitated_out': False, 'water_weight': 4.978012652850601}",0_0_0.1_0_0_0,{'ClO4': 0.1},False,4.978012652850601,"[2.3891368, 2.2870787000000004, 2.2850674]",2.28607305,1.2548337,"[1.4204571, 1.255141, 1.2545264]",-1.0312393499999999,"[-0.9686797, -1.0319377, -1.030541]",2.4155506,"[2.6078775, 2.4196792, 2.411422]",1.3400401,"[1.5168136, 1.3434564, 1.3366238]",-1.0755105,"[-1.0910639, -1.0762228, -1.0747982]",True,2025-06-12 20:59:49,23.18,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_0p10m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_0p10m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_0p10m_geis2.csv']",True,-0.0020113000000003822,0.007965184893757,"[0.00885946642453767, 0.0079375240147852, 0.007992845772728801]",2025-06-12 20:53:45,5.532175794360078e-05
6866c33a84b37ccaaabd0478,"{'components': {'NO3': 3.5, 'ClO4': 2.0}, 'precipitated_out': False, 'water_weight': 4.225741785789251}",0_0_2.0_0_3.5_0,"{'NO3': 3.5, 'ClO4': 2.0}",False,4.225741785789251,"[2.4232034000000002, 2.4211962, 2.411239]",2.4162176,1.3587058,"[1.3900902, 1.3718115, 1.3456001]",-1.0575118,"[-1.0331132, -1.0493847, -1.0656389]",2.6198607999999997,"[2.6058437999999997, 2.6218695, 2.6178521]",1.5150792,"[1.5264338, 1.5262026, 1.5039558]",-1.1047816,"[-1.07941, -1.0956669, -1.1138963]",True,2025-03-25 11:18:26,23.06,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_3p5m_ClO4_2m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_3p5m_ClO4_2m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\NO3_3p5m_ClO4_2m_geis2.csv']",True,-0.009957199999999666,0.16086123158878232,"[0.16066127617074621, 0.15157551052410106, 0.17014695265346358]",2025-03-24 11:56:35,0.018571442129362514
6866c33a84b37ccaaabd0479,"{'components': {'SO4': 0.1}, 'precipitated_out': False, 'water_weight': 4.967154518979691}",0_0_0_0.1_0_0,{'SO4': 0.1},False,4.967154518979691,"[2.263065, 2.2690704999999998, 2.2750705]",2.2720705,1.2482289,"[1.2100939, 1.2237022, 1.2727556]",-1.0238416,"[-1.0529711, -1.0453683, -1.0023149]",2.4256981,"[2.3976461000000002, 2.4016931, 2.4497031]",1.3375536000000001,"[1.3024056, 1.3120284, 1.3630788]",-1.0881444999999998,"[-1.0952405, -1.0896647, -1.0866243]",True,2025-06-16 17:18:42,23.81,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_0p1m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_0p1m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\SO4_0p1m_geis2.csv']",True,0.006000000000000227,0.013498723518401465,"[0.013514751414869963, 0.013552638570812963, 0.013444808465989968]",2025-06-16 17:12:34,-0.0001078301048229955
6866c33a84b37ccaaabd047a,"{'components': {'ClO4': 5.0}, 'precipitated_out': False, 'water_weight': 4.095525246403033}",0_0_5.0_0_0_0,{'ClO4': 5.0},False,4.095525246403033,"[2.3611940000000002, 2.3712479, 2.3711466]",2.37119725,1.3386765999999999,"[1.3739972, 1.3454199, 1.3319333]",-1.03252065,"[-0.9871968, -1.025828, -1.0392133]",2.4997481500000003,"[2.4878275, 2.4997395, 2.4997568]",1.42297385,"[1.4543314, 1.4296685, 1.4162792]",-1.0767742999999999,"[-1.0334961, -1.070071, -1.0834776]",True,2025-01-30 18:54:16,23.31,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_5m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_5m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_5m_geis2.csv']",True,-0.00010130000000030392,0.08520027566045249,"[0.17295518599110385, 0.16246176941077042, 0.00793878191013455]",2025-02-17 10:51:55,-0.15452298750063587
6866c33b84b37ccaaabd047b,"{'components': {'ClO4': 0.4, 'AC': 6.3}, 'precipitated_out': False, 'water_weight': 4.111455216871584}",6.3_0_0.4_0_0_0,"{'ClO4': 0.4, 'AC': 6.3}",False,4.111455216871584,"[2.1670075, 2.1709985, 2.1709858]",2.17099215,1.1109877,"[1.1088098, 1.1107966, 1.1111788]",-1.06000445,"[-1.0581977, -1.0602019, -1.059807]",2.4726656,"[2.451736, 2.4737663000000003, 2.4715648999999997]",1.33733155,"[1.3252414, 1.3392287, 1.3354344]",-1.13533405,"[-1.1264946, -1.1345376, -1.1361305]",True,2025-02-25 10:54:25,N/A,Pt,"['c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_0p4m_AC_6p3m_geis0.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_0p4m_AC_6p3m_geis1.csv', 'c:\\Users\\llf1362\\Desktop\\DB\\eis\\ClO4_0p4m_AC_6p3m_geis2.csv']",True,-1.2700000000087641e-05,0.027903104678423427,"[0.02762842460859153, 0.028159146046082783, 0.02764706331076407]",2025-02-18 18:25:56,-0.0005120827353187127
