_id,name,alpha_c,avg_alpha_c,avg_cv_diff,avg_highV,avg_i0,avg_lowV,avg_overP,components,cv_date_uploaded,cv_diff,highV,i0,ignore_first,lowV,overP,precipitated_out,temp(C),water_weight,cv_error,avg_conductivity,conductivity,geis_date_uploaded,geis_error
681bc6df92bd801e9fb8b0df,NO3_2p94m_ClO4_3p57m_AC_0p98m,"['0.43940', '0.41291', '0.41016']",0.411535,2.649885399999999,1.5423795500000002,0.4203,-1.10750585,-1.039561627387622,"{'NO3': 2.94, 'ClO4': 3.5700000000000003, 'AC': 0.98}",2025-03-07 17:17:28,"[2.6098679000000002, 2.6458877, 2.6538831]","[1.5403726, 1.5451764, 1.5395827]","['4.615e-01', '4.141e-01', '4.265e-01']",1.0,"[-1.0694953, -1.1007113, -1.1143004]","[-1.00994535982502, -1.032638937390802, -1.046484317384441]",False,22.56,3.9424182384733,0.007995399999999,0.136339938826783,"[0.152143894282498, 0.135433316150034, 0.137246561503531]",2025-03-07 17:10:49,0.001813245353496
681bc6df92bd801e9fb8b0e0,TFSI_3p85m,"[None, None, None]",,2.5607119999999988,1.4485076000000001,,-1.1122044,-1.085352024296152,{'TFSI': 3.85},2025-02-17 10:51:57,"[2.535749, 2.567836299999999, 2.5535877]","[1.4352472, 1.457519, 1.4394962]","[None, None, None]",1.0,"[-1.1005018, -1.1103173, -1.1140915]","[-1.078775410667114, -1.0813749810388, -1.089329067553504]",False,20.0,3.1866072372610352,-0.014248599999999001,0.040837601592658,"[0.049695505771405, 0.048859408451875, 0.032815794733442004]",2025-02-17 10:51:55,-0.016043613718433002
681bc6df92bd801e9fb8b0e1,ClO4_0p4m_AC_6p3m,"['0.40964', '0.37903', '0.37191']",0.375469999999999,2.4726656,1.33733155,0.47350000000000003,-1.13533405,-1.069065061760609,"{'ClO4': 0.4, 'AC': 6.3}",2025-02-18 18:32:43,"[2.451736, 2.4737663, 2.471564899999999]","[1.3252414, 1.3392287, 1.3354344]","['5.480e-01', '4.769e-01', '4.701e-01']",1.0,"[-1.1264946, -1.1345376, -1.1361305]","[-1.073269837974005, -1.069885682425755, -1.068244441095462]",False,20.0,4.111455216871584,-0.0022014,0.027903104678423003,"[0.027628424608591003, 0.028159146046082002, 0.027647063310764]",2025-02-18 18:25:56,-0.000512082735318
681bc6e092bd801e9fb8b0e2,TFSI_0p19m_FSI_2p74m_NO3_0p27m_ClO4_0p28m_SO4_0p28m_AC_0p29m,"['0.87941', '0.77382', '0.74367']",0.758745,2.5076926,1.419385849999999,0.49375,-1.08830675,-1.0553557194781331,"{'TFSI': 0.19, 'FSI': 2.74, 'NO3': 0.27, 'ClO4': 0.28, 'SO4': 0.28, 'AC': 0.29}",2025-03-12 21:52:11,"[2.4897798, 2.5075927, 2.5077925]","[1.4151015999999998, 1.4222989, 1.4164728]","['4.312e-01', '4.715e-01', '5.160e-01']",1.0,"[-1.0746782, -1.0852938, -1.0913197]","[-1.043799995754029, -1.052297888760802, -1.058413550195463]",False,22.68,3.790743742658987,0.00019979999999900002,0.07502615734538201,"[0.07526585435103901, 0.070305080455394, 0.07974723423537]",2025-03-12 21:45:57,0.009442153779976
681bc6e092bd801e9fb8b0e3,TFSI_4p70m_FSI_8p47m_ClO4_0p27m,"['0.66749', None, None]",,2.83884665,1.6829729,,-1.15587375,-1.128486034363391,"{'TFSI': 4.7, 'FSI': 8.47, 'ClO4': 0.27}",2025-03-20 11:20:09,"[2.7938958, 2.8319603, 2.845733]","[1.6475182, 1.684173, 1.6817728]","['4.820e-01', None, None]",1.0,"[-1.1463776, -1.1477873, -1.1639602]","[-1.107181124487761, -1.121200329516429, -1.1357717392103521]",False,23.56,2.032851068855839,0.0137727,0.04258687702635,"[0.05485169666023, 0.04039056837990301, 0.044783185672797]",2025-03-20 11:13:23,0.004392617292894
681bc6e092bd801e9fb8b0e4,TFSI_2p45m_NO3_1p34m_ClO4_0p34m_SO4_0p33m_AC_1p35m,"['0.50527', '0.48116', '0.48150']",0.48133000000000004,2.535796,1.4280873,0.5296500000000001,-1.107708699999999,-1.059274529940062,"{'TFSI': 2.45, 'NO3': 1.34, 'ClO4': 0.34, 'SO4': 0.33, 'AC': 1.35}",2025-03-12 20:43:46,"[2.513796499999999, 2.5377967, 2.5337953]","[1.4170958, 1.4328813999999999, 1.4232932]","['5.525e-01', '5.250e-01', '5.343e-01']",1.0,"[-1.0967007, -1.1049153, -1.1105021]","[-1.052394912612744, -1.056872968751877, -1.061676091128246]",False,22.75,3.383351584437991,-0.0040014000000000004,0.054190262728228,"[0.057656135208435, 0.054442652508256, 0.053937872948201]",2025-03-12 20:37:22,-0.000504779560054
681bc6e192bd801e9fb8b0e5,TFSI_0p28m_ClO4_1p59m,"[None, None, None]",,2.441750899999999,1.37876465,,-1.062986249999999,-1.040906913546462,"{'TFSI': 0.28, 'ClO4': 1.5899999999999999}",2025-02-17 10:51:57,"[2.4417534, 2.4417434, 2.4417584]","[1.3950662999999999, 1.3818703, 1.375659]","[None, None, None]",1.0,"[-1.0466871, -1.0598731, -1.0660994]","[-1.022909228396709, -1.037634704662511, -1.044179122430412]",False,20.0,4.497959054051222,1.499999999987622e-05,0.08768088569799701,"[0.08880736315407901, 0.08701768342826101, 0.088344087967734]",2025-02-17 10:51:56,0.0013264045394730001
681bc70192bd801e9fb8b0e6,NO3_3p15m_AC_6p65m,,,,,,,,"{'NO3': 3.15, 'AC': 6.65}",,,,,,,,True,,3.861393261716573,,,,,
681bc70192bd801e9fb8b0e7,FSI_5p25m_SO4_3m,,,,,,,,"{'FSI': 5.25, 'SO4': 3.0}",,,,,,,,True,,3.002836342911257,,,,,
681bc70292bd801e9fb8b0e8,ClO4_3p25m_AC_4p2m,,,,,,,,"{'ClO4': 3.25, 'AC': 4.2}",,,,,,,,True,,3.918965473971194,,,,,
681bc70292bd801e9fb8b0e9,NO3_6p65m_SO4_0p6m,,,,,,,,"{'NO3': 6.65, 'SO4': 0.6000000000000001}",,,,,,,,True,,4.098497402219595,,,,,
681bc70292bd801e9fb8b0ea,ClO4_4p75m_SO4_1p8m,,,,,,,,"{'ClO4': 4.75, 'SO4': 1.8}",,,,,,,,True,,3.762714154726249,,,,,
681bc70292bd801e9fb8b0eb,SO4_1p2m_AC_4p9m,,,,,,,,"{'SO4': 1.2, 'AC': 4.9}",,,,,,,,True,,4.052855824480181,,,,,
681bc70392bd801e9fb8b0ec,NO3_6p3m_SO4_0p42m,,,,,,,,"{'NO3': 6.3, 'SO4': 0.42}",,,,,,,,True,,4.17164449448223,,,,,
681bc70392bd801e9fb8b0ed,NO3_1p54m_SO4_2p76m,,,,,,,,"{'NO3': 1.54, 'SO4': 2.76}",,,,,,,,True,,4.084113281649133,,,,,
681bc70392bd801e9fb8b0ee,FSI_13p02m_ClO4_2p8m,,,,,,,,"{'FSI': 13.02, 'ClO4': 2.8}",,,,,,,,True,,2.191896511993244,,,,,
681bc70492bd801e9fb8b0ef,FSI_18p48m_SO4_1p08m,,,,,,,,"{'FSI': 18.48, 'SO4': 1.08}",,,,,,,,True,,1.8421247499154432,,,,,
681bc70492bd801e9fb8b0f0,SO4_2p58m_AC_3p08m,,,,,,,,"{'SO4': 2.58, 'AC': 3.08}",,,,,,,,True,,3.944393969728216,,,,,
681bc70492bd801e9fb8b0f1,TFSI_7p98m_ClO4_2p7m,,,,,,,,"{'TFSI': 7.98, 'ClO4': 2.7}",,,,,,,,True,,2.175069970016887,,,,,
681bc70492bd801e9fb8b0f2,FSI_13p86m_ClO4_1p4m,,,,,,,,"{'FSI': 13.86, 'ClO4': 1.4}",,,,,,,,True,,2.179629627177461,,,,,
681bc70592bd801e9fb8b0f3,ClO4_1p7m_SO4_0p36m_AC_4p2m,,,,,,,,"{'ClO4': 1.7000000000000002, 'SO4': 0.36, 'AC': 4.2}",,,,,,,,True,,4.061110941308917,,,,,
681bc70592bd801e9fb8b0f4,FSI_5p88m_ClO4_3p9m_AC_1p54m,,,,,,,,"{'FSI': 5.88, 'ClO4': 3.9, 'AC': 1.54}",,,,,,,,True,,2.86781049253122,,,,,
681bc70592bd801e9fb8b0f5,FSI_0p84m_SO4_1p14m_AC_6p58m,,,,,,,,"{'FSI': 0.84, 'SO4': 1.1400000000000001, 'AC': 6.58}",,,,,,,,True,,3.683718224425337,,,,,
681bc70592bd801e9fb8b0f6,FSI_8p4m_ClO4_4m_SO4_0p6m,,,,,,,,"{'FSI': 8.4, 'ClO4': 4.0, 'SO4': 0.6000000000000001}",,,,,,,,True,,2.546995758239023,,,,,
681bc70692bd801e9fb8b0f7,FSI_3p36m_NO3_7m_ClO4_3p7m,,,,,,,,"{'FSI': 3.36, 'NO3': 7.0, 'ClO4': 3.7}",,,,,,,,True,,3.026824518029435,,,,,
681bc70692bd801e9fb8b0f8,NO3_4p76m_ClO4_3p4m_SO4_1p74m,,,,,,,,"{'NO3': 4.76, 'ClO4': 3.4, 'SO4': 1.74}",,,,,,,,True,,3.586085668700266,,,,,
681bc70692bd801e9fb8b0f9,FSI_20p16m_NO3_6p16m_SO4_1p5m,,,,,,,,"{'FSI': 20.16, 'NO3': 6.16, 'SO4': 1.5}",,,,,,,,True,,1.634853035767668,,,,,
681bc70792bd801e9fb8b0fa,FSI_14p28m_NO3_5p18m_ClO4_2p2m_AC_0p56m,,,,,,,,"{'FSI': 14.28, 'NO3': 5.18, 'ClO4': 2.2, 'AC': 0.56}",,,,,,,,True,,1.980424138560018,,,,,
681bc70792bd801e9fb8b0fb,FSI_19p74m_ClO4_0p9m_SO4_1p8m_AC_2p52m,,,,,,,,"{'FSI': 19.74, 'ClO4': 0.9, 'SO4': 1.8, 'AC': 2.52}",,,,,,,,True,,1.670559094420398,,,,,
681bc70792bd801e9fb8b0fc,FSI_7p14m_NO3_2p52m_ClO4_3p5m_AC_6p86m,,,,,,,,"{'FSI': 7.14, 'NO3': 2.52, 'ClO4': 3.5, 'AC': 6.86}",,,,,,,,True,,2.411113967769245,,,,,
681bc70792bd801e9fb8b0fd,FSI_18p06m_NO3_1p4m_ClO4_4p6m_SO4_1p38m,,,,,,,,"{'FSI': 18.06, 'NO3': 1.4, 'ClO4': 4.6, 'SO4': 1.38}",,,,,,,,True,,1.7019023428773932,,,,,
681bc70892bd801e9fb8b0fe,TFSI_0p84m_FSI_12p18m_NO3_0p98m_SO4_3m_AC_0p84m,,,,,,,,"{'TFSI': 0.84, 'FSI': 12.18, 'NO3': 0.98, 'SO4': 3.0, 'AC': 0.84}",,,,,,,,True,,2.033887960632319,,,,,
681bc70892bd801e9fb8b0ff,NO3_4p9m_ClO4_3p1m_SO4_2p28m_AC_4p9m,,,,,,,,"{'NO3': 4.9, 'ClO4': 3.1, 'SO4': 2.2800000000000002, 'AC': 4.9}",,,,,,,,True,,3.174849262794403,,,,,
681bc70892bd801e9fb8b100,TFSI_1p42m_NO3_3p28m_SO4_1p40m,,,,,,,,"{'TFSI': 1.42, 'NO3': 3.2800000000000002, 'SO4': 1.4}",,,,,,,,True,,3.59353606407125,,,,,
681bc70992bd801e9fb8b101,TFSI_3p41m_NO3_3p92m_SO4_0p84m,,,,,,,,"{'TFSI': 3.41, 'NO3': 3.92, 'SO4': 0.84}",,,,,,,,True,,3.001473035416225,,,,,
681bc70992bd801e9fb8b102,NO3_2p82m_ClO4_0p98m_SO4_1p21m,,,,,,,,"{'NO3': 2.8200000000000003, 'ClO4': 0.98, 'SO4': 1.21}",,,,,,,,True,,4.167540069073322,,,,,
681bc70992bd801e9fb8b103,FSI_1p90m_NO3_1p53m_ClO4_1p06m_SO4_0p66m,,,,,,,,"{'FSI': 1.9, 'NO3': 1.53, 'ClO4': 1.06, 'SO4': 0.66}",,,,,,,,True,,3.843647899607529,,,,,
681bc70992bd801e9fb8b104,TFSI_10m_NO3_5m_ClO4_1m_SO4_1m,,,,,,,,"{'TFSI': 10.0, 'NO3': 5.0, 'ClO4': 1.0, 'SO4': 1.0}",,,,,,,,True,,1.8355749855096501,,,,,
681bc70a92bd801e9fb8b105,TFSI_10m_NO3_4m_ClO4_1m_SO4_1m_AC_1m,,,,,,,,"{'TFSI': 10.0, 'NO3': 4.0, 'ClO4': 1.0, 'SO4': 1.0, 'AC': 1.0}",,,,,,,,True,,1.832622065505202,,,,,
681bc70a92bd801e9fb8b106,TFSI_7m_NO3_4m_ClO4_1m_SO4_1m_AC_4m,,,,,,,,"{'TFSI': 7.0, 'NO3': 4.0, 'ClO4': 1.0, 'SO4': 1.0, 'AC': 4.0}",,,,,,,,True,,2.10136924831181,,,,,
681bc70a92bd801e9fb8b107,TFSI_1m_FSI_10m_NO3_1m_ClO4_1m_SO4_1m_AC_1m,,,,,,,,"{'TFSI': 1.0, 'FSI': 10.0, 'NO3': 1.0, 'ClO4': 1.0, 'SO4': 1.0, 'AC': 1.0}",,,,,,,,True,,2.2668568185592592,,,,,
681bc70b92bd801e9fb8b108,TFSI_10m_NO3_5m_ClO4_0p2m_SO4_0p2m,,,,,,,,"{'TFSI': 10.0, 'NO3': 5.0, 'ClO4': 0.2, 'SO4': 0.2}",,,,,,,,True,,1.897024434801481,,,,,
681bc70b92bd801e9fb8b109,TFSI_10m_NO3_4m_ClO4_0p5m_SO4_0p2m_AC_2m,,,,,,,,"{'TFSI': 10.0, 'NO3': 4.0, 'ClO4': 0.5, 'SO4': 0.2, 'AC': 2.0}",,,,,,,,True,,1.8623042180061562,,,,,
681bc70b92bd801e9fb8b10a,TFSI_8p02m_FSI_14p46m_ClO4_0p47m,,,,,,,,"{'TFSI': 8.02, 'FSI': 14.46, 'ClO4': 0.47000000000000003}",,,,,,,,True,,1.4319826006744991,,,,,
681bc70b92bd801e9fb8b10b,TFSI_8p40m_FSI_14p62m_SO4_0p29m_AC_0p72m,,,,,,,,"{'TFSI': 8.4, 'FSI': 14.62, 'SO4': 0.29, 'AC': 0.72}",,,,,,,,True,,1.3954200308312341,,,,,
681bc70c92bd801e9fb8b10c,TFSI_7p89m_FSI_14p17m_ClO4_0p51m_SO4_0p31m,,,,,,,,"{'TFSI': 7.89, 'FSI': 14.17, 'ClO4': 0.51, 'SO4': 0.31}",,,,,,,,True,,1.441365656900399,,,,,
681bc70c92bd801e9fb8b10d,FSI_6p3m_NO3_1p4m_ClO4_2m,,,,,,,,"{'FSI': 6.3, 'NO3': 1.4, 'ClO4': 2.0}",,,,,,,,True,,2.9649799537421453,,,,,
681bc70c92bd801e9fb8b10e,TFSI_10p5m_FSI_4p2m_NO3_2p8m,,,,,,,,"{'TFSI': 10.5, 'FSI': 4.2, 'NO3': 2.8}",,,,,,,,True,,1.6659542630102,,,,,
681bc70d92bd801e9fb8b10f,TFSI_6p3m_FSI_8p4m_NO3_2p1m_ClO4_0p5m,,,,,,,,"{'TFSI': 6.3, 'FSI': 8.4, 'NO3': 2.1, 'ClO4': 0.5}",,,,,,,,True,,1.813589882830089,,,,,
681bc70d92bd801e9fb8b110,TFSI_21m_FSI_6p3m_AC_1p4m,,,,,,,,"{'TFSI': 21.0, 'FSI': 6.3, 'AC': 1.4}",,,,,,,,True,,1.061985925748727,,,,,
681bc70d92bd801e9fb8b111,TFSI_4p2m_FSI_16p8m_AC_2p8m,,,,,,,,"{'TFSI': 4.2, 'FSI': 16.8, 'AC': 2.8}",,,,,,,,True,,1.5612845074118131,,,,,
681bc70d92bd801e9fb8b112,TFSI_8p4m_FSI_6p3m_AC_5p6m,,,,,,,,"{'TFSI': 8.4, 'FSI': 6.3, 'AC': 5.6}",,,,,,,,True,,1.678946818716999,,,,,
681bc70e92bd801e9fb8b113,FSI_21m_NO3_3p5m,,,,,,,,"{'FSI': 21.0, 'NO3': 3.5}",,,,,,,,True,,1.6881900498633642,,,,,
681bc70e92bd801e9fb8b114,FSI_16p8m_AC_4p9m,,,,,,,,"{'FSI': 16.8, 'AC': 4.9}",,,,,,,,True,,1.888331661689346,,,,,
681bc70e92bd801e9fb8b115,FSI_10p5m_AC_7m,,,,,,,,"{'FSI': 10.5, 'AC': 7.0}",,,,,,,,True,,2.321339014212841,,,,,
681bc70e92bd801e9fb8b116,FSI_10p5m_NO3_3p5m_AC_3p5m,,,,,,,,"{'FSI': 10.5, 'NO3': 3.5, 'AC': 3.5}",,,,,,,,True,,2.338013802382773,,,,,
681bc70f92bd801e9fb8b117,NO3_3p5m_ClO4_5m,,,,,,,,"{'NO3': 3.5, 'ClO4': 5.0}",,,,,,,,True,,3.800168906435882,,,,,
681bc70f92bd801e9fb8b118,TFSI_4p2m_FSI_6p3m_SO4_0p9m_NO3_0p7m,,,,,,,,"{'TFSI': 4.2, 'FSI': 6.3, 'SO4': 0.9, 'NO3': 0.7000000000000001}",,,,,,,,True,,2.213025865581873,,,,,
681bc70f92bd801e9fb8b119,TFSI_2p1m_FSI_6p3m_SO4_0p9m_AC_2p1m,,,,,,,,"{'TFSI': 2.1, 'FSI': 6.3, 'SO4': 0.9, 'AC': 2.1}",,,,,,,,True,,2.504857486526052,,,,,
681bc70f92bd801e9fb8b11a,FSI_3p7m_SO4_0p51m_NO3_0p42m,,,,,,,,"{'FSI': 3.7, 'SO4': 0.51, 'NO3': 0.42}",,,,,,,,True,,3.638919590242979,,,,,
681bc71092bd801e9fb8b11b,FSI_3p32m_SO4_0p47m_AC_1p12m,,,,,,,,"{'FSI': 3.32, 'SO4': 0.47000000000000003, 'AC': 1.12}",,,,,,,,True,,3.672417705236719,,,,,
681bc71092bd801e9fb8b11c,TFSI_13p11m_NO3_0p81m_ClO4_0p53m_AC_7p28m,,,,,,,,"{'TFSI': 13.11, 'NO3': 0.81, 'ClO4': 0.53, 'AC': 7.28}",,,,,,,,True,,1.5564352388900842,,,,,
681bc71092bd801e9fb8b11d,TFSI_12p03m_NO3_0p66m_SO4_0p39m_AC_6p70m,,,,,,,,"{'TFSI': 12.03, 'NO3': 0.66, 'SO4': 0.39, 'AC': 6.7}",,,,,,,,True,,1.6485992512306251,,,,,
681bc71192bd801e9fb8b11e,TFSI_5p11m_ClO4_1p60m_AC_1p68m,,,,,,,,"{'TFSI': 5.11, 'ClO4': 1.6, 'AC': 1.6800000000000002}",,,,,,,,True,,2.66113654904624,,,,,
681bc71192bd801e9fb8b11f,TFSI_6p59m_NO3_2p75m_ClO4_1p47m,,,,,,,,"{'TFSI': 6.59, 'NO3': 2.75, 'ClO4': 1.47}",,,,,,,,True,,2.365691323431885,,,,,
